real_id,nb_assigned_ids,nb_original_fp,ratio,max_chain
b8f4eb79-baaf-442b-ada2-5bcd5cf89df4,139,156,1.122302,3
06b6d1b3-dda3-4743-96f5-a45079ab6996,7,9,1.285714,3
5c2dcee3-4c6f-4ac5-bebf-393949ab845c,71,77,1.084507,2
ec0f4dc7-2248-4e94-bafe-6df366348cb8,9,10,1.111111,2
59751180-e355-4bfc-b5a2-5c571dfc6efa,88,94,1.068182,3
70aa3c86-1745-40da-9072-13ac3ed78efd,86,92,1.069767,3
a570d9cd-f8c7-4a04-acd2-701cc226b960,88,91,1.034091,2
78d36156-f985-41f2-b808-8ffa7a87f4b9,103,109,1.058252,2
68942969-0475-4a26-931b-d1d8043a659c,112,122,1.089286,2
2f843830-e489-45c6-a140-48ef168f7d3e,101,113,1.118812,2
7e2037cd-4943-4935-a393-43fc5c390c87,88,94,1.068182,2
17b06456-e7d7-47f8-adb8-f259fb98dcc9,1,1,1.000000,1
a5f01fef-bcda-49d6-b726-2fe0d7a4e928,17,23,1.352941,4
505a6b31-fc4e-421d-9a42-4882535d0da2,31,37,1.193548,3
5b42ea58-d3a6-491a-98ea-d6cb61b21abe,55,60,1.090909,3
ad30762b-ff39-441d-a0f7-d388fcb65c5d,48,54,1.125000,3
e0d3387e-cac6-41e5-b9f5-963818301cf3,9,13,1.444444,2
2bef0281-b2d9-41ac-967c-45835e5ba8c0,124,159,1.282258,4
618b27ad-6280-4709-8245-2f34c8e13f53,116,123,1.060345,3
18812d7d-3e1e-4084-ad30-79ac968a2fa5,87,90,1.034483,2
aea7bc17-b661-4da9-803a-347339e457bc,28,31,1.107143,2
475f6ef0-4e4c-4fdc-b24f-529a349d521e,105,111,1.057143,2
6ba68ba3-3aee-4198-9e5e-f659b55375bd,55,64,1.163636,4
c15796a9-88e4-406f-bd36-788d0e579acd,92,99,1.076087,2
935eb020-a824-4cdc-9442-727a6d9e019e,127,134,1.055118,2
4d49cfb2-841d-4a04-81cb-7d1b39a507b4,72,76,1.055556,2
d7969eaf-cd67-4ac5-b060-393d864f8525,127,137,1.078740,4
8e72a8bd-ae9b-460b-9573-aba4b21efb12,136,152,1.117647,3
fff9db58-c20e-4f2c-b07d-9937b70a1273,119,122,1.025210,2
a2969fda-e1ea-4d11-8d21-b5fa826c0666,14,17,1.214286,2
1bc74fba-d84b-4bcc-9386-cb329e96d9e3,114,117,1.026316,2
22d63a23-9d58-4c8c-b5fc-433ef6baa9fb,88,90,1.022727,2
94d77a1e-9dfa-42b7-a41e-eba20dbbf8f1,1,1,1.000000,1
5a772c33-5555-4594-83d5-0410a67adc71,42,46,1.095238,3
71bc06fd-068a-4dd5-8c8b-4c7b2e3ff17e,51,54,1.058824,2
a93f061d-7038-4993-a948-be4b7034b354,46,49,1.065217,2
d4be492d-c9ee-46a0-b1ab-076386b61b85,94,106,1.127660,2
f4f25187-82c7-4265-9bf9-71bc8ed1701f,126,142,1.126984,2
595525a1-8ff1-493d-bdef-74ecb74d182b,65,71,1.092308,2
10c196fc-2c76-4e4b-b628-4472949c39c3,140,153,1.092857,3
9c552fa8-fe9f-4618-86af-58441f5987ae,44,45,1.022727,2
9e3c679e-3548-47db-a84c-2471170dd5f9,4,6,1.500000,2
33ee54b5-0d80-4b24-b785-abcf45ee1e3f,94,100,1.063830,2
1e4d3af4-cc42-44a9-b716-96fcf81a25a5,20,24,1.200000,2
5e5bd954-ae5a-4f7d-a16b-85bc7f3203e5,146,153,1.047945,3
639303f6-00f5-4aec-a487-291f27972688,38,44,1.157895,3
7f683754-6c34-4de6-b54f-367de9daf770,21,26,1.238095,3
b5ffd988-ffeb-4513-b78a-5806be0c7dbf,37,44,1.189189,3
028b8603-30a8-498d-97ee-f8a764ed1d88,6,11,1.833333,3
5e3d6bde-1451-4103-89a6-c67d81f63ed6,136,140,1.029412,2
667dd617-b20d-4e76-bbd8-c70e206668c5,9,11,1.222222,2
7df7a9b0-729a-40ef-9403-c28f90d19453,115,121,1.052174,3
3080614b-46eb-4c0d-b1ff-b9dc13bbc44b,9,11,1.222222,3
374b89ae-6635-4710-aa3a-b1628e146d8a,38,42,1.105263,3
36027d15-9fa5-4ada-bf4b-ed5b5daa5587,99,107,1.080808,3
4c7e79d1-ebd0-40e5-97cc-5156fe65e1ac,92,95,1.032609,2
c07ff153-9e23-4312-a895-634db3ee5e20,74,84,1.135135,2
299be603-a667-4e4b-9287-3e88c441d26c,97,106,1.092784,3
faede4bf-624b-414f-8bff-7f3bbfc74f7b,126,135,1.071429,3
718eaf95-e9e2-42a2-ba4c-5316b5f45fdf,45,48,1.066667,3
9a8ce184-8911-4e32-be51-261497e0d919,83,86,1.036145,2
941cbc5b-b82c-4e79-98d7-87808e8819b9,116,123,1.060345,2
ccf8bf15-e8fb-483c-83c9-e0523a2d0daa,48,55,1.145833,3
23adb02f-8cae-4303-bbd5-f125e974560d,24,30,1.250000,3
289638d6-a850-4690-a2cd-3f4189665d44,42,47,1.119048,2
a714a287-37fd-4f34-ad8a-46580b566abe,64,71,1.109375,2
823d6947-79a9-472f-8242-e07220bcaa02,76,85,1.118421,2
ee629236-d81f-4548-822a-11f979d7f013,119,129,1.084034,2
e4ab94f4-8c05-4815-afbf-3470cfa23a6a,25,30,1.200000,2
6691497e-e3b6-4698-a5e3-35f282f0eb8d,78,87,1.115385,4
c33e02f8-4665-4d6c-8781-4a5c991889da,85,95,1.117647,3
7cc462c2-3438-4530-81e0-ef36b8cce783,38,42,1.105263,2
f61809d2-a428-4a2c-81e4-461ea9908687,142,148,1.042254,3
8aa0c34c-dda5-43e4-a825-202ddad15708,74,83,1.121622,2
b2adc949-f710-48f8-8159-5533f440730d,107,117,1.093458,3
5f35250a-d81e-41b2-9564-ff94a61cfa88,2,3,1.500000,2
17b99863-8bfd-492d-8451-374fd7cde36c,117,123,1.051282,2
adf5227c-74ef-49bf-b9fc-2fb8cf302732,124,132,1.064516,2
c3af36ba-81f4-4652-9523-44f2217dc0f0,9,10,1.111111,2
ece552c2-b04a-49f3-a01f-244ea2be828f,78,91,1.166667,2
9b9c8be4-8e25-413a-8928-7da271e119ca,61,65,1.065574,2
15d97e16-a8bd-47fc-90d0-a7b1505efd0b,63,69,1.095238,3
8537fdf9-7619-499b-b288-a3cfa1ee546f,62,64,1.032258,2
be47e9a1-0600-40bc-8360-0fc2c99c4ca2,14,18,1.285714,2
b319c8c3-de7b-45c2-ba51-91927dd27b3b,68,70,1.029412,2
340b7157-11e5-4463-a088-59ca98df39cd,132,140,1.060606,2
c7b87666-56b8-4851-ad87-0ba40803d992,81,86,1.061728,2
b00c8ba4-8b50-4d81-a08e-fee649ef9423,62,65,1.048387,2
30f64336-9100-4dbf-b67b-4a2096a38da9,113,123,1.088496,2
039c70da-6930-47d6-bdfd-f1d429ade760,104,111,1.067308,3
a7b146b8-7a3c-4fdc-b0cd-416fa5b618c7,28,33,1.178571,2
8a0fe7de-deff-4ffa-acbf-192cb2d37b39,15,20,1.333333,3
a4869a14-7941-461e-89f4-ea6e19a3866b,63,65,1.031746,2
15f3a523-0299-4249-8ccc-fee0b320040f,143,156,1.090909,3
34f99a24-a6bb-4995-b47c-e02f1c26a820,43,46,1.069767,2
fd026db8-dad8-4f55-8016-d469844b2862,77,88,1.142857,4
105b0c95-40d4-43ed-9328-6cbeb200183c,130,136,1.046154,2
29cc433b-5fc2-46f5-9183-c76d4be7a356,1,1,1.000000,1
51e67b1a-ddcd-479b-8d42-f1d1410e814d,51,57,1.117647,3
0bf501d7-065a-4459-a4aa-29fb7b0e7d69,47,52,1.106383,3
7ce6f4e7-3343-4519-8d80-7b97f0fa9e57,4,5,1.250000,2
f812d842-42ac-4a21-8073-f483c059ca2d,123,130,1.056911,2
169a37aa-17e8-4998-adea-e8e08e08013f,75,80,1.066667,2
8b10f12f-516a-44ee-9e79-134d040d1ef4,54,58,1.074074,3
da1a2d7f-932d-4a30-b182-c07ecc3443ac,49,55,1.122449,3
b34a8c1a-f43f-4635-9799-9891ed21239a,1,1,1.000000,1
5f993501-e331-41f8-88ef-8789acff3d7f,116,122,1.051724,2
bc89da45-e92d-43b3-82e6-e4633ecdb0db,137,140,1.021898,2
5d5b6794-5e6a-45d4-a508-e6ad12155d53,70,74,1.057143,2
142269c1-304f-434d-be4c-cbe566ba1379,135,144,1.066667,3
e99b3521-4e62-4230-b899-85c9dbed1921,18,22,1.222222,3
7fd39831-e264-4ed0-a0b6-8d05bbcbb38c,49,54,1.102041,2
75f1c4e9-4841-4159-a021-44ff5c150d37,3,5,1.666667,3
ecd9aab5-ddc6-4cf9-97f2-03e3018e6076,19,23,1.210526,3
0062535e-d9ab-4cb0-ae8f-79133b440129,138,154,1.115942,3
7919b794-334e-42d4-ae6d-cc5e8fd3cbeb,29,33,1.137931,2
4f2ed62c-2a18-4888-86c1-aa01ba21b64f,131,147,1.122137,3
c49c5729-6dda-416a-91d6-3fec37394388,64,72,1.125000,3
efca79c2-0b12-4ce7-a28f-68ad9193990d,130,156,1.200000,3
48a3cfba-dcdc-4833-886c-5cc284e12343,140,147,1.050000,2
e43b733a-2cf6-41eb-9a50-46282a0c37fa,7,8,1.142857,2
b63742da-5e1c-45af-90ad-17c4303b044e,62,65,1.048387,2
91675abf-4d79-497f-8fa5-224ae0472254,93,103,1.107527,2
df2d69ac-fbca-4b9e-8df4-d499bb27b403,71,77,1.084507,3
e9599456-8981-4cc4-b128-82ca0012fb64,18,22,1.222222,2
f258256f-54bc-46fc-baca-9df34d5ff3ac,130,137,1.053846,2
6a62a318-0245-4aa5-9f3f-a6e200f8724a,62,71,1.145161,5
339569d2-ab4e-4f6d-9e2a-1b9f9fc083aa,66,72,1.090909,2
bf609a7c-229e-4dc7-82df-8162b6648e97,124,128,1.032258,3
2dd5f116-f355-4d81-9790-cb050463be55,56,59,1.053571,2
7413fd0f-0de7-4b60-b466-60b0bdd9a9c9,121,134,1.107438,2
f6f0f4cc-1446-4e9b-8217-0e87c459d01d,49,69,1.408163,6
97c26efe-10d8-4b54-8918-61fce6c86e73,68,73,1.073529,2
08a984f9-9503-41c3-95a9-001f60ccc981,75,80,1.066667,2
644cc752-3d2b-4bc8-8521-9c913e09170f,12,14,1.166667,2
f80e3924-ebe8-4e2b-8fc1-f8040e9b541d,44,45,1.022727,2
050de4b3-0882-4235-9554-9a624b8850fb,29,37,1.275862,3
b31c10f0-ddb3-4d3f-b6b1-6ac865523ec8,52,63,1.211538,3
519e56e4-9bbe-493d-9a82-70f9d8dc5c69,38,45,1.184211,3
b598bd23-8da8-4ecf-8ed7-f22321137698,76,78,1.026316,2
21cbaff6-4d5f-4083-9edf-9523563b74ae,127,130,1.023622,3
cb8044c4-b13f-45a5-a981-ad46f7a15bd9,55,58,1.054545,2
06bae8fb-0776-4dad-ab94-34d99d38f70b,41,45,1.097561,3
39107c52-98c9-4a75-b505-271294fac465,110,153,1.390909,5
5d6b65a6-6a87-4085-900c-575ab429c359,115,129,1.121739,2
a1a87013-2cc1-4ab5-a85b-9fd21ffffe4b,131,140,1.068702,2
ae58f689-c66b-4ec7-8bea-c1ef1490288a,53,54,1.018868,2
8144d312-23f4-4c5b-b369-7f52ee2900c9,51,57,1.117647,2
1729815c-0eca-4350-ab5c-5ce2c530fcd4,115,121,1.052174,2
